Product ID,Product Name,Current Price,Original Price,Discount,Stock Status,Sizes,URL,Event Type,Timestamp,Image,Category,Variants
114379546,MALIN + GOETZ Face The Day Iconic Face Essentials Holiday Skincare Gift Set,27.00,54.00,50.00,In Stock,One Size,https://www.johnlewis.com/malin-goetz-face-the-day-iconic-face-essentials-holiday-skincare-gift-set/p114379546,New,2026-01-08 08:28:54,https://media.johnlewiscontent.com/i/JohnLewis/114379525,Beauty & Fragrance,
114133554,Molton Brown Re-charge Black Pepper Festive Bauble,6.40,12.80,50.00,In Stock,One Size,https://www.johnlewis.com/molton-brown-re-charge-black-pepper-festive-bauble/p114133554,New,2026-01-08 08:28:50,https://media.johnlewiscontent.com/i/JohnLewis/114133229,Beauty & Fragrance,
114235063,OPI Good Enough To Treat Infinite Shine Nail Polish Collection,8.75,17.50,50.00,In Stock,One Size,https://www.johnlewis.com/opi-good-enough-to-treat-infinite-shine-nail-polish-collection/p114235063,New,2026-01-08 08:28:48,https://media.johnlewiscontent.com/i/JohnLewis/114235035,Beauty & Fragrance,"Crankin’ Holiday Jamsselected, Gumdrop Tha Ball, Have A Brittle Fun, I’m A Natural Gingerbread, Marshmellooo So Sweet"
113794500,Neal's Yard Remedies All Aglow Duo Oranament Skincare Gift Set,11.00,22.00,50.00,In Stock,One Size,https://www.johnlewis.com/neals-yard-remedies-all-aglow-duo-oranament-skincare-gift-set/p113794500,New,2026-01-08 08:28:45,https://media.johnlewiscontent.com/i/JohnLewis/113794463,Beauty & Fragrance,
114017088,"Benefit Benebingo Mascara, Brow and Limited Edition Blush Makeup Gift Set",22.00,44.00,50.00,In Stock,One Size,https://www.johnlewis.com/benefit-benebingo-mascara-brow-and-limited-edition-blush-makeup-gift-set/p114017088,New,2026-01-08 08:28:42,https://media.johnlewiscontent.com/i/JohnLewis/114016926,Beauty & Fragrance,
114127172,Ghost Deep Night Eau de Toilette 10ml Mini Fragrance Gift Set,6.75,13.50,50.00,In Stock,One Size,https://www.johnlewis.com/ghost-deep-night-eau-de-toilette-10ml-mini-fragrance-gift-set/p114127172,New,2026-01-08 08:28:39,https://media.johnlewiscontent.com/i/JohnLewis/114127054,Beauty & Fragrance,
113908824,"Slip® Pure Silk Hair Bow, Black",24.50,49.00,50.00,In Stock,One Size,https://www.johnlewis.com/slip-pure-silk-hair-bow-black/p113908824,New,2026-01-08 08:28:36,https://media.johnlewiscontent.com/i/JohnLewis/113908530alt1,Beauty & Fragrance,
114137497,NEOM Wellbeing London Sleep Saviours Bodycare Gift Set,11.60,23.20,50.00,In Stock,One Size,https://www.johnlewis.com/neom-wellbeing-london-sleep-saviours-bodycare-gift-set/p114137497,New,2026-01-08 08:28:33,https://media.johnlewiscontent.com/i/JohnLewis/114137495,Beauty & Fragrance,
114017045,"Benefit GameJoy Mascara, Brow and Bronzer with Limited Edition Keepsake Tin Makeup Gift Set",17.25,34.50,50.00,In Stock,One Size,https://www.johnlewis.com/benefit-gamejoy-mascara-brow-and-bronzer-with-limited-edition-keepsake-tin-makeup-gift-set/p114017045,New,2026-01-08 08:28:29,https://media.johnlewiscontent.com/i/JohnLewis/114016933,Beauty & Fragrance,
114010723,Philip Kingsley Hair Goal Frizz-Free & Shine Haircare Gift Set,12.50,25.00,50.00,In Stock,One Size,https://www.johnlewis.com/philip-kingsley-hair-goal-frizz-free-shine-haircare-gift-set/p114010723,New,2026-01-08 08:28:27,https://media.johnlewiscontent.com/i/JohnLewis/114010718,Beauty & Fragrance,
